date,fund,asset,weight
2020-09-01,Combined Minimum Variance,GS,0.0
2020-09-01,Combined Minimum Variance,INTC,6.210948880387683e-19
2020-09-01,Combined Minimum Variance,KO,0.03718934775319203
2020-09-01,Combined Minimum Variance,LTC-USD,0.0
2020-09-01,Combined Minimum Variance,MMM,0.03517973753129884
2020-09-01,Combined Minimum Variance,MRK,0.06740460848801809
2020-09-01,Combined Minimum Variance,MS,0.0
2020-09-01,Combined Minimum Variance,NEE,0.0
2020-09-01,Combined Minimum Variance,NEM,0.11663363287721269
2020-09-01,Combined Minimum Variance,NKE,0.012898958610386412
2020-09-01,Combined Minimum Variance,NUE,5.449962010224087e-19
2020-09-01,Combined Minimum Variance,NVDA,9.213560326255089e-19
2020-09-01,Combined Minimum Variance,O,0.0
2020-09-01,Combined Minimum Variance,OXY,2.8046123537396036e-19
2020-09-01,Combined Minimum Variance,PLD,3.1423675509116977e-18
2020-09-01,Combined Minimum Variance,PSA,0.05184961050936692
2020-09-01,Combined Minimum Variance,QCOM,1.6161032737396212e-18
2020-09-01,Combined Minimum Variance,SBUX,2.2427893309725737e-18
2020-09-01,Combined Minimum Variance,SHW,7.480994990149979e-18
2020-09-01,Combined Minimum Variance,SLB,8.684836562660644e-19
2020-09-01,Combined Minimum Variance,SO,2.8983355280221935e-18
2020-09-01,Combined Minimum Variance,T,0.022328318622466065
2020-09-01,Combined Minimum Variance,TMUS,0.028936362956936995
2020-09-01,Combined Minimum Variance,TRX-USD,0.0
2020-09-01,Combined Minimum Variance,TTWO,0.07417185405378873
2020-09-01,Combined Minimum Variance,UPS,0.05228001288327678
2020-09-01,Combined Minimum Variance,USB,0.0
2020-09-01,Combined Minimum Variance,V,0.0
2020-09-01,Combined Minimum Variance,WFC,4.656543352313342e-20
2020-09-01,Combined Minimum Variance,WMT,0.10315889809046669
2020-09-01,Combined Minimum Variance,XLM-USD,0.0
2020-09-01,Combined Minimum Variance,XOM,0.0
2020-09-01,Combined Minimum Variance,XRP-USD,1.3211828492791267e-18
2020-09-01,Combined Maximum Sharpe,ABBV,0.0
2020-09-01,Combined Maximum Sharpe,ABT,0.0772108897971881
2020-09-01,Combined Maximum Sharpe,ADA-USD,0.12087885546682224
2020-09-01,Combined Maximum Sharpe,ADBE,8.532512124124055e-17
2020-09-01,Combined Maximum Sharpe,AEP,4.2280635234526045e-17
2020-09-01,Combined Maximum Sharpe,AMD,0.09271021688889199
2020-09-01,Combined Maximum Sharpe,AMGN,0.0
2020-09-01,Combined Maximum Sharpe,AMT,3.101661003227596e-16
2020-09-01,Combined Maximum Sharpe,BA,0.0
2020-09-01,Combined Maximum Sharpe,BCH-USD,8.016159674212154e-18
2020-09-01,Combined Maximum Sharpe,BTC-USD,0.034260797079410016
2020-09-01,Combined Maximum Sharpe,CAT,8.592221869280501e-17
2020-09-01,Combined Maximum Sharpe,CCI,0.0
2020-09-01,Combined Maximum Sharpe,CMCSA,0.0
2020-09-01,Combined Maximum Sharpe,COP,5.060810952064633e-17
2020-09-01,Combined Maximum Sharpe,CVX,1.996549094050542e-17
2020-09-01,Combined Maximum Sharpe,D,8.703535184405045e-17
2020-09-01,Combined Maximum Sharpe,DD,0.0
2020-09-01,Combined Maximum Sharpe,DIS,2.3033499131774127e-18
2020-09-01,Combined Maximum Sharpe,DOW,0.0
2020-09-01,Combined Maximum Sharpe,DUK,1.1449418315884087e-16
2020-09-01,Combined Maximum Sharpe,EA,0.0
2020-09-01,Combined Maximum Sharpe,EOS-USD,2.880554662836698e-17
2020-09-01,Combined Maximum Sharpe,ETC-USD,0.0
2020-09-01,Combined Maximum Sharpe,ETH-USD,6.626973059847863e-17
2020-09-01,Combined Maximum Sharpe,GE,0.0
2020-09-01,Combined Maximum Sharpe,GILD,0.0
2020-09-01,Combined Maximum Sharpe,GS,8.573632220999546e-17
2020-09-01,Combined Maximum Sharpe,INTC,1.514122731516843e-17
2020-09-01,Combined Maximum Sharpe,KO,5.915636625120774e-17
2020-09-01,Combined Maximum Sharpe,LTC-USD,2.7948376811909647e-18
2020-09-01,Combined Maximum Sharpe,MMM,1.1524149892233946e-16
2020-09-01,Combined Maximum Sharpe,MRK,0.0
2020-09-01,Combined Maximum Sharpe,MS,6.94485010267848e-17
2020-09-01,Combined Maximum Sharpe,NEE,0.0
2020-09-01,Combined Maximum Sharpe,NEM,0.15303522398191252
2020-09-01,Combined Maximum Sharpe,NKE,0.0
2020-09-01,Combined Maximum Sharpe,NUE,4.1641602031909024e-17
2020-09-01,Combined Maximum Sharpe,NVDA,0.08268011033082176
2020-09-01,Combined Maximum Sharpe,O,2.3226409509933715e-17
2020-09-01,Combined Maximum Sharpe,OXY,9.406954786478276e-18
2020-09-01,Combined Maximum Sharpe,PLD,5.666935616174893e-17
2020-09-01,Combined Maximum Sharpe,PSA,5.199937363562146e-17
2020-09-01,Combined Maximum Sharpe,QCOM,1.0831159723547115e-16
2020-09-01,Combined Maximum Sharpe,SBUX,1.1081698578422313e-16
2020-09-01,Combined Maximum Sharpe,SHW,0.0
2020-09-01,Combined Maximum Sharpe,SLB,1.418589718869332e-16
2020-09-01,Combined Maximum Sharpe,SO,0.0
2020-09-01,Combined Maximum Sharpe,T,0.0
2020-09-01,Combined Maximum Sharpe,TMUS,5.351394201710845e-18
2020-09-01,Combined Maximum Sharpe,TRX-USD,2.80344317706158e-16
2020-09-01,Combined Maximum Sharpe,TTWO,0.1237644066095192
2020-09-01,Combined Maximum Sharpe,UPS,0.19999999999999943
2020-09-01,Combined Maximum Sharpe,USB,7.880868291453585e-17
2020-09-01,Combined Maximum Sharpe,V,0.0
2020-09-01,Combined Maximum Sharpe,WFC,1.6696506153886616e-17
2020-09-01,Combined Maximum Sharpe,WMT,0.0
2020-09-01,Combined Maximum Sharpe,XLM-USD,0.11545949984543259
2020-09-01,Combined Maximum Sharpe,XOM,0.0
2020-09-01,Combined Maximum Sharpe,XRP-USD,5.608446166024168e-17
2020-10-01,Combined Equal Weight,ABBV,0.016666666666666666
2020-10-01,Combined Equal Weight,ABT,0.016666666666666666
2020-10-01,Combined Equal Weight,ADA-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,ADBE,0.016666666666666666
2020-10-01,Combined Equal Weight,AEP,0.016666666666666666
2020-10-01,Combined Equal Weight,AMD,0.016666666666666666
2020-10-01,Combined Equal Weight,AMGN,0.016666666666666666
2020-10-01,Combined Equal Weight,AMT,0.016666666666666666
2020-10-01,Combined Equal Weight,BA,0.016666666666666666
2020-10-01,Combined Equal Weight,BCH-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,BTC-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,CAT,0.016666666666666666
2020-10-01,Combined Equal Weight,CCI,0.016666666666666666
2020-10-01,Combined Equal Weight,CMCSA,0.016666666666666666
2020-10-01,Combined Equal Weight,COP,0.016666666666666666
2020-10-01,Combined Equal Weight,CVX,0.016666666666666666
2020-10-01,Combined Equal Weight,D,0.016666666666666666
2020-10-01,Combined Equal Weight,DD,0.016666666666666666
2020-10-01,Combined Equal Weight,DIS,0.016666666666666666
2020-10-01,Combined Equal Weight,DOW,0.016666666666666666
2020-10-01,Combined Equal Weight,DUK,0.016666666666666666
2020-10-01,Combined Equal Weight,EA,0.016666666666666666
2020-10-01,Combined Equal Weight,EOS-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,ETC-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,ETH-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,GE,0.016666666666666666
2020-10-01,Combined Equal Weight,GILD,0.016666666666666666
2020-10-01,Combined Equal Weight,GS,0.016666666666666666
2020-10-01,Combined Equal Weight,INTC,0.016666666666666666
2020-10-01,Combined Equal Weight,KO,0.016666666666666666
2020-10-01,Combined Equal Weight,LTC-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,MMM,0.016666666666666666
2020-10-01,Combined Equal Weight,MRK,0.016666666666666666
2020-10-01,Combined Equal Weight,MS,0.016666666666666666
2020-10-01,Combined Equal Weight,NEE,0.016666666666666666
2020-10-01,Combined Equal Weight,NEM,0.016666666666666666
2020-10-01,Combined Equal Weight,NKE,0.016666666666666666
2020-10-01,Combined Equal Weight,NUE,0.016666666666666666
2020-10-01,Combined Equal Weight,NVDA,0.016666666666666666
2020-10-01,Combined Equal Weight,O,0.016666666666666666
2020-10-01,Combined Equal Weight,OXY,0.016666666666666666
2020-10-01,Combined Equal Weight,PLD,0.016666666666666666
2020-10-01,Combined Equal Weight,PSA,0.016666666666666666
2020-10-01,Combined Equal Weight,QCOM,0.016666666666666666
2020-10-01,Combined Equal Weight,SBUX,0.016666666666666666
2020-10-01,Combined Equal Weight,SHW,0.016666666666666666
2020-10-01,Combined Equal Weight,SLB,0.016666666666666666
2020-10-01,Combined Equal Weight,SO,0.016666666666666666
2020-10-01,Combined Equal Weight,T,0.016666666666666666
2020-10-01,Combined Equal Weight,TMUS,0.016666666666666666
2020-10-01,Combined Equal Weight,TRX-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,TTWO,0.016666666666666666
2020-10-01,Combined Equal Weight,UPS,0.016666666666666666
2020-10-01,Combined Equal Weight,USB,0.016666666666666666
2020-10-01,Combined Equal Weight,V,0.016666666666666666
2020-10-01,Combined Equal Weight,WFC,0.016666666666666666
2020-10-01,Combined Equal Weight,WMT,0.016666666666666666
2020-10-01,Combined Equal Weight,XLM-USD,0.016666666666666666
2020-10-01,Combined Equal Weight,XOM,0.016666666666666666
2020-10-01,Combined Equal Weight,XRP-USD,0.016666666666666666
2020-10-01,Combined Minimum Variance,ABBV,0.07072960419648046
2020-10-01,Combined Minimum Variance,ABT,0.0417645440365883
2020-10-01,Combined Minimum Variance,ADA-USD,0.0
2020-10-01,Combined Minimum Variance,ADBE,0.011715605498244953
2020-10-01,Combined Minimum Variance,AEP,0.025019918131183125
2020-10-01,Combined Minimum Variance,AMD,2.782324312149687e-18
2020-10-01,Combined Minimum Variance,AMGN,0.05427727734181746
2020-10-01,Combined Minimum Variance,AMT,0.00099560500439457
2020-10-01,Combined Minimum Variance,BA,0.0
2020-10-01,Combined Minimum Variance,BCH-USD,4.551363687769654e-19
2020-10-01,Combined Minimum Variance,BTC-USD,0.011167298248676774
2020-10-01,Combined Minimum Variance,CAT,0.000449101629960959
2020-10-01,Combined Minimum Variance,CCI,0.010130325693211694
2020-10-01,Combined Minimum Variance,CMCSA,0.020904129041118647
2020-10-01,Combined Minimum Variance,COP,0.0
2020-10-01,Combined Minimum Variance,CVX,9.462422057477784e-19
2020-10-01,Combined Minimum Variance,D,0.04608731818737397
2020-10-01,Combined Minimum Variance,DD,1.833993262733292e-18
2020-10-01,Combined Minimum Variance,DIS,0.012146132879301266
2020-10-01,Combined Minimum Variance,DOW,4.414710974472218e-19
2020-10-01,Combined Minimum Variance,DUK,0.023830635961678795
2020-10-01,Combined Minimum Variance,EA,0.07415677260517994
2020-10-01,Combined Minimum Variance,EOS-USD,0.0
2020-10-01,Combined Minimum Variance,ETC-USD,4.648421684619206e-19
2020-10-01,Combined Minimum Variance,ETH-USD,1.031006028736215e-18
2020-10-01,Combined Minimum Variance,GE,0.0001765409248162488
2020-10-01,Combined Minimum Variance,GILD,0.05889905841095653
2020-10-01,Combined Minimum Variance,GS,2.412254703867853e-19
2020-10-01,Combined Minimum Variance,INTC,0.011544370528918569
2020-10-01,Combined Minimum Variance,KO,0.016770383505581733
2020-10-01,Combined Minimum Variance,LTC-USD,9.73061936814501e-19
2020-10-01,Combined Minimum Variance,MMM,0.0246343505722907
2020-10-01,Combined Minimum Variance,MRK,0.045661121529504405
2020-10-01,Combined Minimum Variance,MS,9.767353918489333e-19
2020-10-01,Combined Minimum Variance,NEE,0.025708585476031824
2020-10-01,Combined Minimum Variance,NEM,0.04055707296382282
2020-10-01,Combined Minimum Variance,NKE,0.03109752349395694
2020-10-01,Combined Minimum Variance,NUE,1.1289159991092922e-18
2020-10-01,Combined Minimum Variance,NVDA,1.888203371357567e-18
2020-10-01,Combined Minimum Variance,O,9.632433929558709e-19
2020-10-01,Combined Minimum Variance,OXY,0.0
2020-10-01,Combined Minimum Variance,PLD,1.8736121327093162e-19
2020-10-01,Combined Minimum Variance,PSA,0.0508680607838372
2020-10-01,Combined Minimum Variance,QCOM,4.137577027756568e-18
2020-10-01,Combined Minimum Variance,SBUX,1.7347234759768075e-18
2020-10-01,Combined Minimum Variance,SHW,0.010569422969394083
2020-10-01,Combined Minimum Variance,SLB,0.0
2020-10-01,Combined Minimum Variance,SO,0.005533727331847835
2020-10-01,Combined Minimum Variance,T,0.028502270408847105
2020-10-01,Combined Minimum Variance,TMUS,0.02849314883826113
2020-10-01,Combined Minimum Variance,TRX-USD,0.024687858509714132
2020-10-01,Combined Minimum Variance,TTWO,0.07541298931872925
2020-10-01,Combined Minimum Variance,UPS,0.02315329231517171
2020-10-01,Combined Minimum Variance,USB,0.0
2020-10-01,Combined Minimum Variance,V,0.0
2020-10-01,Combined Minimum Variance,WFC,3.5331914266976796e-19
2020-10-01,Combined Minimum Variance,WMT,0.08659597068805239
2020-10-01,Combined Minimum Variance,XLM-USD,1.8701536176251005e-19
2020-10-01,Combined Minimum Variance,XOM,1.955966007137911e-18
2020-10-01,Combined Minimum Variance,XRP-USD,0.00775998297505466
2020-10-01,Combined Maximum Sharpe,ABBV,0.0
2020-10-01,Combined Maximum Sharpe,ABT,0.08722697973736081
2020-10-01,Combined Maximum Sharpe,ADA-USD,0.03831058714800079
2020-10-01,Combined Maximum Sharpe,ADBE,0.0
2020-10-01,Combined Maximum Sharpe,AEP,1.339418360580825e-16
2020-10-01,Combined Maximum Sharpe,AMD,6.818994739120326e-17
2020-10-01,Combined Maximum Sharpe,AMGN,7.79507149862974e-17
2020-10-01,Combined Maximum Sharpe,AMT,0.0
2020-10-01,Combined Maximum Sharpe,BA,2.231579592104427e-16
2020-10-01,Combined Maximum Sharpe,BCH-USD,0.0
2020-10-01,Combined Maximum Sharpe,BTC-USD,0.03287704500118908
2020-10-01,Combined Maximum Sharpe,CAT,2.1189704363367242e-18
2020-10-01,Combined Maximum Sharpe,CCI,0.0
2020-10-01,Combined Maximum Sharpe,CMCSA,3.025112910345871e-17
2020-10-01,Combined Maximum Sharpe,COP,1.0269206577890487e-16
2020-10-01,Combined Maximum Sharpe,CVX,0.0
2020-10-01,Combined Maximum Sharpe,D,1.156044878154457e-16
2020-10-01,Combined Maximum Sharpe,DD,0.06728059652111307
2020-10-01,Combined Maximum Sharpe,DIS,0.0
2020-10-01,Combined Maximum Sharpe,DOW,0.0
2020-10-01,Combined Maximum Sharpe,DUK,6.485221175538877e-17
2020-10-01,Combined Maximum Sharpe,EA,1.5291422635591087e-16
2020-10-01,Combined Maximum Sharpe,EOS-USD,1.8447659783322595e-16
2020-10-01,Combined Maximum Sharpe,ETC-USD,1.5477428025718654e-16
2020-10-01,Combined Maximum Sharpe,ETH-USD,3.248504743910431e-17
2020-10-01,Combined Maximum Sharpe,GE,0.0
2020-10-01,Combined Maximum Sharpe,GILD,5.0916166543470614e-17
2020-10-01,Combined Maximum Sharpe,GS,0.0
2020-10-01,Combined Maximum Sharpe,INTC,1.4272197273544473e-16
2020-10-01,Combined Maximum Sharpe,KO,4.661310355980567e-17
2020-10-01,Combined Maximum Sharpe,LTC-USD,0.0
2020-10-01,Combined Maximum Sharpe,MMM,0.0
2020-10-01,Combined Maximum Sharpe,MRK,0.0
2020-10-01,Combined Maximum Sharpe,MS,1.7013144605102423e-17
2020-10-01,Combined Maximum Sharpe,NEE,8.128880414583548e-17
2020-10-01,Combined Maximum Sharpe,NEM,0.0
2020-10-01,Combined Maximum Sharpe,NKE,0.11137251553435815
2020-10-01,Combined Maximum Sharpe,NUE,9.28938526054868e-18
2020-10-01,Combined Maximum Sharpe,NVDA,0.13621900303182818
2020-10-01,Combined Maximum Sharpe,O,2.428491112637018e-17
2020-10-01,Combined Maximum Sharpe,OXY,4.080226361921773e-18
2020-10-01,Combined Maximum Sharpe,PLD,0.0
2020-10-01,Combined Maximum Sharpe,PSA,9.463856538826669e-18
2020-10-01,Combined Maximum Sharpe,QCOM,7.168839120003669e-17
2020-10-01,Combined Maximum Sharpe,SBUX,1.1596045807987158e-17
2020-10-01,Combined Maximum Sharpe,SHW,0.09888800605186998
2020-10-01,Combined Maximum Sharpe,SLB,0.0
2020-10-01,Combined Maximum Sharpe,SO,0.0
2020-10-01,Combined Maximum Sharpe,T,0.0
2020-10-01,Combined Maximum Sharpe,TMUS,2.4301596548933926e-17
2020-10-01,Combined Maximum Sharpe,TRX-USD,0.12017780679734004
2020-10-01,Combined Maximum Sharpe,TTWO,0.10764746017693794
2020-10-01,Combined Maximum Sharpe,UPS,0.19999999999999973
2020-10-01,Combined Maximum Sharpe,USB,8.137368134997135e-17
2020-10-01,Combined Maximum Sharpe,V,3.56375006494996e-17
2020-10-01,Combined Maximum Sharpe,WFC,9.86990968032347e-17
2020-10-01,Combined Maximum Sharpe,WMT,9.391704641547921e-17
2020-10-01,Combined Maximum Sharpe,XLM-USD,1.5569008300175494e-17
2020-10-01,Combined Maximum Sharpe,XOM,0.0
2020-10-01,Combined Maximum Sharpe,XRP-USD,0.0
2020-11-02,Combined Equal Weight,ABBV,0.016666666666666666
2020-11-02,Combined Equal Weight,ABT,0.016666666666666666
2020-11-02,Combined Equal Weight,ADA-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,ADBE,0.016666666666666666
2020-11-02,Combined Equal Weight,AEP,0.016666666666666666
2020-11-02,Combined Equal Weight,AMD,0.016666666666666666
2020-11-02,Combined Equal Weight,AMGN,0.016666666666666666
2020-11-02,Combined Equal Weight,AMT,0.016666666666666666
2020-11-02,Combined Equal Weight,BA,0.016666666666666666
2020-11-02,Combined Equal Weight,BCH-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,BTC-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,CAT,0.016666666666666666
2020-11-02,Combined Equal Weight,CCI,0.016666666666666666
2020-11-02,Combined Equal Weight,CMCSA,0.016666666666666666
2020-11-02,Combined Equal Weight,COP,0.016666666666666666
2020-11-02,Combined Equal Weight,CVX,0.016666666666666666
2020-11-02,Combined Equal Weight,D,0.016666666666666666
2020-11-02,Combined Equal Weight,DD,0.016666666666666666
2020-11-02,Combined Equal Weight,DIS,0.016666666666666666
2020-11-02,Combined Equal Weight,DOW,0.016666666666666666
2020-11-02,Combined Equal Weight,DUK,0.016666666666666666
2020-11-02,Combined Equal Weight,EA,0.016666666666666666
2020-11-02,Combined Equal Weight,EOS-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,ETC-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,ETH-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,GE,0.016666666666666666
2020-11-02,Combined Equal Weight,GILD,0.016666666666666666
2020-11-02,Combined Equal Weight,GS,0.016666666666666666
2020-11-02,Combined Equal Weight,INTC,0.016666666666666666
2020-11-02,Combined Equal Weight,KO,0.016666666666666666
2020-11-02,Combined Equal Weight,LTC-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,MMM,0.016666666666666666
2020-11-02,Combined Equal Weight,MRK,0.016666666666666666
2020-11-02,Combined Equal Weight,MS,0.016666666666666666
2020-11-02,Combined Equal Weight,NEE,0.016666666666666666
2020-11-02,Combined Equal Weight,NEM,0.016666666666666666
2020-11-02,Combined Equal Weight,NKE,0.016666666666666666
2020-11-02,Combined Equal Weight,NUE,0.016666666666666666
2020-11-02,Combined Equal Weight,NVDA,0.016666666666666666
2020-11-02,Combined Equal Weight,O,0.016666666666666666
2020-11-02,Combined Equal Weight,OXY,0.016666666666666666
2020-11-02,Combined Equal Weight,PLD,0.016666666666666666
2020-11-02,Combined Equal Weight,PSA,0.016666666666666666
2020-11-02,Combined Equal Weight,QCOM,0.016666666666666666
2020-11-02,Combined Equal Weight,SBUX,0.016666666666666666
2020-11-02,Combined Equal Weight,SHW,0.016666666666666666
2020-11-02,Combined Equal Weight,SLB,0.016666666666666666
2020-11-02,Combined Equal Weight,SO,0.016666666666666666
2020-11-02,Combined Equal Weight,T,0.016666666666666666
2020-11-02,Combined Equal Weight,TMUS,0.016666666666666666
2020-11-02,Combined Equal Weight,TRX-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,TTWO,0.016666666666666666
2020-11-02,Combined Equal Weight,UPS,0.016666666666666666
2020-11-02,Combined Equal Weight,USB,0.016666666666666666
2020-11-02,Combined Equal Weight,V,0.016666666666666666
2020-11-02,Combined Equal Weight,WFC,0.016666666666666666
2020-11-02,Combined Equal Weight,WMT,0.016666666666666666
2020-11-02,Combined Equal Weight,XLM-USD,0.016666666666666666
2020-11-02,Combined Equal Weight,XOM,0.016666666666666666
2020-11-02,Combined Equal Weight,XRP-USD,0.016666666666666666
2020-11-02,Combined Minimum Variance,ABBV,0.048324795983134584
2020-11-02,Combined Minimum Variance,ABT,0.030393625329990046
2020-11-02,Combined Minimum Variance,ADA-USD,0.0
