trading_date,ticker,sector,article_count,text,word_count
2020-03-19,EA,Comm,3,3 Digital Stocks That Will Benefit With Americans Stuck at Home Due to Coronavirus | ETFs to Ride on Rising Gaming Fervor Amid Coronavirus Scare | Market Volatility: Fools Answer Your Questions,32
2020-03-19,T,Comm,2,"3 Big Stock Charts for Thursday: Akamai, Zynga, and U.S. Cellular | DISH To Further Enhance AT&T's Wireless Networks - Quick Facts",22
2020-03-19,TMUS,Comm,4,Shares of T-Mobile and Sprint are trading higher after T-Mobile said it is financially prepared to close the Sprint merger deal. | T-Mobile Issues Update On Planned Merger With Sprint - Quick Facts | T-Mobile Says Is Financially Prepared To Close Sprint Merger | Why I Changed My Mind About Ericsson’s Falling Stock Price,54
2020-03-19,TTWO,Comm,1,3 Digital Stocks That Will Benefit With Americans Stuck at Home Due to Coronavirus,14
2020-03-19,DIS,Consumer,16,"Comcast Customers Can Now Access Hulu Through Xfinity Flex Devices | Cruisin' for a Bruisin' | Disney says coronavirus could impact consumer behavior | Dow Jones News: Disney Poised for Streaming Growth; Microsoft Teams Adds Millions of Users | Dow Jones Pares Gains In Volatile Session As U.S. Coronavirus Cases Top 10,000 | Dow Jones Tumbles 700 Points, As Stock Market Crash Worsens; U.S. Coronavirus Cases Near 10,000 | Here Are All the Ways Coronavirus Is Tanking Disney Stock | Here's What Movie Theaters Are Losing Due to Coronavirus | How Coronavirus Has Impacted Retailers | June 2022 Options Now Available For Walt Disney (DIS) | Market Volatility: Fools Answer Your Questions | Most Active Equity Options For Midday - Thursday, March 19 | My Top 10 Stock Watch List | Swing-Trading Outlook - Thursday, March 19 | Volatility Is Here To Stay | Where to Invest $1,000 Right Now",150
2020-03-19,KO,Consumer,3,"Dow Movers: HD, WMT | Shares of several consumer goods companies are trading lower. The coronavirus outbreak has led to volatility in consumer spending, which has moved the sector both up and down in recent weeks. | Thursday's ETF with Unusual Volume: KXI",43
2020-03-19,NKE,Consumer,2,How Coronavirus Has Impacted Retailers | The SPDR Gold Trust (GLD) ETF Has an Ample Supply of Fear to Rely On,21
2020-03-19,SBUX,Consumer,5,"How Coronavirus Has Impacted Retailers | Notable Thursday Option Activity: EXPE, REGN, SBUX | Shares of several restaurant and fast food companies are trading higher, rebounding from recent weakness. | Starbucks CEO On Coffee Chain's Buyback Program, China Recovery: 'We Are Going To Be Just Fine' | Why Shares of Starbucks Are Bouncing Back Today",55
2020-03-19,WMT,Consumer,8,"3 Digital Stocks That Will Benefit With Americans Stuck at Home Due to Coronavirus | Consumer Sector Update for 03/19/2020: CSPR, TCOM, HOG, WMT, MCD, DIS, CVS, KO | Dow Movers: HD, WMT | Here's How to Shop Responsibly During the Coronavirus Pandemic | How Coronavirus Has Impacted Retailers | Sherwin-Williams Defies Coronavirus Fears, Maintains Q1 2020 Outlook | These 3 Dow Stocks Aren't Letting the Coronavirus Crush Them | Walmart To Pay Bonus To Hourly Employees; Hire 150,000 Temporary Employees",81
2020-03-19,CVX,Energy,1,Dow Jones Today: Dour Unemployment Numbers Cap Gains,8
2020-03-19,OXY,Energy,10,"ANADARKO DEADLINE ALERT: Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses ... | APC & CVU SHAREHOLDER UPDATE: Bronstein, Gewirtz & Grossman LLC Reminds Shareholders of ... | APC, OXY LOSS NOTICE: ROSEN, A GLOBALLY RECOGNIZED FIRM, Reminds Anadarko Petroleum Corporation ... | Canadian Natural to Curb 2020 Capex Retaining Flat Output | Could Chevron Now Acquire Occidental For Less Than It Could Have Bought Anadarko? | How Bleak Are Things for Buyback ETFs Amid Coronavirus Crisis | Market Volatility: Fools Answer Your Questions | Moody's Cuts Occidental Petroleum's Debt to Junk | Oil & ETFs: What Investors Need to Know | Why Exxon Mobil Stock Could Be Down for the Count",113
2020-03-19,SLB,Energy,2,"Shares of several oil & gas companies are trading higher, rebounding from lows as the coronavirus hampered the demand for oil. | Stocks That Hit 52-Week Lows On Thursday",29
2020-03-19,XOM,Energy,2,Exxon's Rapid U.S. Production Growth Can't Last | Why Exxon Mobil Stock Could Be Down for the Count,18
2020-03-19,GS,Financials,4,2 Stocks I've Bought During the Coronavirus Market Crash | 3 Bank Stocks to Trade After The Pandemic Crash | Bank of America Warns a Recession Has Already Hit | Market Volatility: Fools Answer Your Questions,36
2020-03-19,MS,Financials,1,Bank of America Warns a Recession Has Already Hit,9
2020-03-19,V,Financials,2,Market Volatility: Fools Answer Your Questions | The 5 Best Index Funds for Long-Term Investors,15
2020-03-19,WFC,Financials,3,"3 Reasons to Buy NextEra Energy Stock Now | Shares of several financial services companies are trading lower amid the global coronavirus outbreak, which has weakened economic outlook and negatively impacted banks. Additionally, recent Fed interest rates have been a negative for the sector. | Will Wells Fargo Stock Be Too Risky in the Aftermath of the Coronavirus?",58
2020-03-19,ABBV,Healthcare,4,Abbvie's HIV Drug Kaletra Fails to Help COVID-19 Patients | Coronavirus-Fighting Tech Makes iBio Stock an Interesting Play | Stocks To Watch: AbbVie Sees Relative Strength Rating Jump To 83 | The Spanish Flu – Coo Coo Ca Choo – Stock Market (And Sentiment Results)…,45
2020-03-19,GILD,Healthcare,20,"'250 patients have received $GILD's remdesivir through expanded access, new FDA info says' -Tweet From Pharma Pink Sheet Reporter | Analyst Says Gilead's Remdesivir Could Be Approved 'Within Months' For COVID-19 Treatment | Better Coronavirus Stock: Gilead Sciences or Regeneron Pharmaceuticals? | Big Pharma's Fight Against the Coronavirus Pandemic: Good News and Bad News | China Reports No New Coronavirus Outbreaks, First Time Since Outbreak Began | Coronavirus-Fighting Tech Makes iBio Stock an Interesting Play | Even With This Crisis It's a Market of Stocks | FDA Approves EPCLUSA For Pediatric Patients With Any Strain Of Hepatitis C | FDA's Hahn Clarifies Remdesivir Is Going Through Normal FDA Process | Gilead Sciences Option Alert: Apr 17 $82.5 Calls Sweep (25) near the Ask: 331 @ $8.643 vs 1043 OI; Earnings 4/30 After Close [est] Ref=$81.9 | Gilead shares are trading higher amid continued coronavirus concerns, as the company's drug remdesivir is being evaluated as a potential coronavirus treatment candidate. Piper Sandler analysts said they believe the drug could soon receive approval. | Hearing Jefferies Has Called Trump's Coronavirus Fast Track 'Somewhat Disappointing' For Gilead | Is It Safe To Enter Downtrodden Stocks? | Japanese-Developed Flu Drug Avigan Seems Effective Against COVID-19 | Kyle Bass: You Can Be a Value Investor Again | Most Active Equity Options For Midday - Thursday, March 19 | Mylan Ramps Up Production of Hydroxychloroquine as a Potential COVID-19 Treatment | Noteworthy ETF Inflows: ESGU, NEE, ADBE, GILD | The Stalwarts | UPDATE: Jefferies Notes Trumps Public Announcement Of Fast Track Potential For New Coronavirus Therapies For Compassionate Use Only, Calls 'Not Material,' And 'A Relatively Minor Disappointment Vs Growing Investor Expectations' For Gilead",278
2020-03-19,BA,Industrials,6,"3 Growth Stocks to Buy and Hold for the Next 50 Years | Airline Analyst Now Projects More Than $113 Billion Revenue Loss for Airline Industry | Buy Virgin Galactic on Coronavirus Pullback | Dow Jones Today: Dour Unemployment Numbers Cap Gains | Nikki Haley Resigns From Boeing Board | Why Airplane Stocks, Both Military and Civilian, Are Down Today",60
2020-03-19,GE,Industrials,6,"Airline Analyst Now Projects More Than $113 Billion Revenue Loss for Airline Industry | Buy Virgin Galactic on Coronavirus Pullback | GE Healthcare Boosts Its COVID-19 Efforts | GE Healthcare Lifts Output Of Medical Equipment To Diagnose And Treat Covid-19 | GE Healthcare Ramps Up Ventilator Production as Coronavirus Fuels Demand | Why Airplane Stocks, Both Military and Civilian, Are Down Today",62
2020-03-19,MMM,Industrials,4,"De Blasio Says New York Needs 3 Million Face Masks And 15,000 Ventilators? | How Coronavirus Has Impacted Retailers | Pence Says 3M Increasing Face Mask Production to 420M/Yr | Pence Says Will Make Sure Healthcare Professionals Are Purchasing Face Masks",41
2020-03-19,DOW,Materials,1,"Dow Jones Pares Gains In Volatile Session As U.S. Coronavirus Cases Top 10,000",13
2020-03-19,NEM,Materials,4,"Miners Suspend or Slow Operations as Coronavirus Panic Spreads | Newmont (NEM) Closes Offering of $1B Senior Notes Due 2030 | The Zacks Analyst Blog Highlights: Franco-Nevada, Kirkland Lake Gold, Newmont, Daqo New Energy and Gerdau | Vale May Idle Malaysia Iron Ore Terminal, Q1 Sales Impact Likely",48
2020-03-19,NUE,Materials,3,"Nucor Corp. Issues Q1 Earnings Guidance - Quick Facts | Steelmaker Nucor Sees Increased Earnings, but Rising COVID-19 Impacts | Stock Alert: Nucor Climbs More Than 7%",27
2020-03-19,SHW,Materials,5,"Sherwin Williams Sees Limited Coronavirus Pressure to Date | Sherwin-Williams Defies Coronavirus Fears, Maintains Q1 2020 Outlook | Sherwin-Williams Reaffirms First Quarter Financial Guidance | Sherwin-Williams Reaffirms Q1 Guidance: Sales Growth 2-5% Year Over Year | Sherwin-Williams Shows Improved Relative Strength; Still Shy Of Benchmark",45
2020-03-19,CCI,RealEstate,3,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Crown Castle (CCI) Investors Who Have ... | INVESTOR FILING DEADLINES: Bernstein Liebhard LLP Reminds Investors in Crown Castle ... | WBK & CCI SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman LLC Notifies Investors of ...",41
2020-03-19,O,RealEstate,1,Stocks That Hit 52-Week Lows On Thursday,7
2020-03-19,PSA,RealEstate,1,Public Storage (PSA) Poised for Growth on Expansion Plans,9
2020-03-19,ADBE,Tech,6,"10 Stocks to Invest In for a Post-Coronavirus Whipsaw | 3 Expensive Tech Stocks at Risk if the Coronavirus Selloff Continues | Not Even Coronavirus Can Keep Adobe Stock Down for Long | Noteworthy ETF Inflows: ESGU, NEE, ADBE, GILD | Shares of several technology companies are trading higher, rebounding from earlier weakness. Markets have been volatile amid the coronavirus outbreak, with central banks and governments around the world enacting stimulus measures. | Shares of several technology, software and semiconductor companies are trading lower amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted supply chains for many tech companies. UPDATE: Several stocks in the sector have since reversed.",114
2020-03-19,AMD,Tech,3,"4 Top Stock Trades for Friday: AMD, Uber, MU, KO | SMH, TSM, AMD, ASML: Large Inflows Detected at ETF | Shares of several technology companies are trading higher, rebounding from earlier weakness. Markets have been volatile amid the coronavirus outbreak, with central banks and governments around the world enacting stimulus measures.",52
2020-03-19,INTC,Tech,4,"Bull of the Day: Intel (INTC) | Intel, Royal Caribbean Cruises, Roche, Thermo Fisher and Quest Diagnostics highlighted as Zacks Bull and Bear of the Day | Is Texas Instruments Stock a Buy? | The Stalwarts",36
2020-03-19,NVDA,Tech,3,"Esports, Gaming Thrive, Adapt As Nation Grapples With Pandemic | Shares of several technology companies are trading higher, rebounding from earlier weakness. Markets have been volatile amid the coronavirus outbreak, with central banks and governments around the world enacting stimulus measures. | Shares of several technology, software and semiconductor companies are trading lower amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted supply chains for many tech companies. UPDATE: Several stocks in the sector have since reversed.",83
2020-03-19,QCOM,Tech,3,"Canaccord Genuity Maintains Buy on Qualcomm, Lowers Price Target to $95 | Qualcomm shares are trading higher, potentially rebounding from recent weakness on the coronavirus. Canaccord Genuity analysts maintained a Buy rating on the stock but lowered the price target from $115 to $95. | Top Analyst Cuts Price Target on Qualcomm (QCOM); Keeps His ‘Buy’ Rating Intact",58
2020-03-19,DUK,Utilities,3,"3 No-Brainer Coronavirus Bear Market Buys | Duke Energy and Piedmont Natural Gas take new steps to help customers, communities and ... | Stocks That Hit 52-Week Lows On Thursday",30
2020-03-19,NEE,Utilities,2,"3 Reasons to Buy NextEra Energy Stock Now | Noteworthy ETF Inflows: ESGU, NEE, ADBE, GILD",16
2020-03-19,SO,Utilities,1,Georgia Power Foundation invests $– million to support state in COVID-–9 recovery,12
2020-03-20,CMCSA,Comm,1,How Shutdown Is Impacting Disney,5
2020-03-20,T,Comm,4,"4 Top Stock Trades for Monday: SBUX, GM, T, WMT | AT&T Cancels Share Repurchase, Stock Plummets | Now Is the Time to Buy These 5 Brand-Name Stocks | Why AT&T Stock Dropped Today",34
2020-03-20,TMUS,Comm,1,Shares of several telecommunications companies are trading lower amid coronavirus-related market volatility.,12
2020-03-20,DIS,Consumer,16,"'Onward' Jumps to Digital Downloads Today, Disney+ in 2 Weeks | 3 Reasons Apple Isn't Buying Disney | 3 Stocks Anyone Can Understand | Adding $100 to These 7 Stocks Would Be a Genius Move Right Now | Buy Amazon (AMZN) Stock Because It's Immune to the Coronavirus? | Comcast Stock May Enjoy a ‘Hostage Audience’ | Coronavirus Affects Disney's (DIS) Prospects, Movie Slate | Dow Jones Today: Small Stimulus, Big Shutdowns Drag Stocks Lower | Fox Is Acquiring More Firepower in the Streaming Wars | Is Now a Good Time To Buy Stocks? | Most Active Equity Options For Midday - Friday, March 20 | US Indexes End Lower Friday | US Indexes End Slightly Higher Thursday | Walt Disney (DIS) in Focus: Stock Moves 6.9% Higher | Why Disney Stock Was Slumping Today | Why Walmart Stock Hit an All-Time High",143
2020-03-20,KO,Consumer,11,"3 Stocks to Build Your Portfolio Around | Better Buy: General Electric vs. Coca-Cola | Coca-Cola 8-K Shows Recent Local Market Policies, Initiatives To Reduce Spread Of Coronavirus Have Significantly Increased, Including Direction To Refrain From Dining At Restaurants, Cancellation Of Major Sporting, Entertainment Events | Coca-Cola Expects It Won't Meet Fiscal 2020 Guidance | Deutsche Bank Maintains Buy on Coca-Cola, Lowers Price Target to $53 | Dow Jones News: Apple's 5G iPhone on Track; Coca-Cola Pulls Guidance | Is Now a Good Time To Buy Stocks? | Shares of some beverage companies are trading lower. Consumer demand for staples and packaged food items has been volatile recently, contributing to volatility in stock movement. | Stocks That Hit 52-Week Lows On Friday | UPDATE: Coca-Cola Says Impact From Coronavirus Could Be Material | UPDATE: Coca-Cola Says Recent Initiatives By Authorities To Limit Spread Of Coronavirus As Well As Recent Movement In Forex Rates, Will Have Negative Impact On FY Results; Says Does Not Expect To Achieve Prior Guidance",168
